部屋主,取得日,順番,曲名（ファイル名）,作品名,歌手名,歌った人,コメント
冨塚部屋,2026/06/06,55,The Story of Us,葬送のフリーレン(第2期) ED,milet,たぁ,
加古部屋,2026/06/06,55,がんばれ!蜘蛛子さんのテーマ,蜘蛛ですが、なにか? ED,「私」(CV:悠木碧),揚丸,
えみち部屋,2026/06/06,55,部屋移動です,,,システム,
けんちぃ部屋,2026/06/06,55,Hidamari【_Last版】,妻、小学生になる。 ED,Ms.OOJA,けんちぃ,
まどか部屋,2026/06/06,55,部屋とガラクタと私【第5 6話専用 ED】,ポンコツ風紀委員とスカート丈が不適切なJKの話 ED,ミーマイナー,まどか,
naoo部屋,2026/06/06,54,Be mine!,世界征服～謀略のズヴィズダー～,坂本真綾,naoo,
芝ちゃん部屋,2026/06/06,54,しあわせフレーバー【パート分け】,メイドさんは食べるだけ ED,ARCANA PROJECT,芝ちゃん,
crom部屋,2026/06/06,54,【学園アイドルマスター】 [GM] VEIL ／ 秦谷美鈴（CV：春咲暖） ※bb324 (On-Off),,,ブルーベリー,よろしくお願いします
冨塚部屋,2026/06/06,54,【迷家-マヨイガ- OP】幻想ドライブ(On-Cut)／和島あみ【naoo2】,,,きっし,
加古部屋,2026/06/06,54,the Fourth Avenue Cafe,るろうに剣心-明治剣客浪漫譚- ED 4,L'Arc～en～Ciel,だいすけ,
えみち部屋,2026/06/06,54,地球儀にない国,アイドルマスター ミリオンライブ! シアターデイズ IN,七尾百合子(伊藤美来),団長,推しキャラなのに　百合子ちゃん単体名義の曲　歌えるのがまだ１つもないから練習
けんちぃ部屋,2026/06/06,54,小休止,,,けんちぃ,
まどか部屋,2026/06/06,54,二人の地平線,快傑ズバット,宮内洋,抹犬爺,
naoo部屋,2026/06/06,53,ロメオ,告白実行委員会～恋愛シリーズ～,LIP×LIP,ぱにょ,
芝ちゃん部屋,2026/06/06,53,零-zero-,スノウボールアース,tuki.,hiro,
crom部屋,2026/06/06,53,【カナン様はあくまでチョロい ED】 ポップ・スナック・ジャンクなHUNNY(cut&コーラス入-on) ／ あおぎり高校_けんちぃ_1228,,,きんた,
冨塚部屋,2026/06/06,53,RISE キー変更：+4,ロケットガール OP 1,MADKID,ちゃがま,
加古部屋,2026/06/06,53,Bubee,魔法の姉妹ルルットリリィ OP,ILLIT,百合川,
えみち部屋,2026/06/06,53,スマイル・エンゲージ (2nd STAGE ～ORIGIN@L STARS～),THE IDOLM@STER SideM,Beit,如月朔耶,
けんちぃ部屋,2026/06/06,53,IRIS OUT【_劇場版】,[劇場版]チェンソーマン レゼ篇 主題歌,米津玄師,あきらん,
まどか部屋,2026/06/06,53,JINGO JUNGLE,幼女戦記,MYTH & ROID,葵　神威,
naoo部屋,2026/06/06,52,飛べない蝶は夢を見る【公式MV】,ガールズバンドクライ,トゲナシトゲアリ,ほっしー,
芝ちゃん部屋,2026/06/06,52,風のアンセム(2人パート),とんがり帽子のアトリエ OP,Eve feat. suis from ヨルシカ,はる,
crom部屋,2026/06/06,52,【ゴーストコンサート missing Songs】茨の道／オデッセウス(CV.寿美菜子)(on-UVRchorus-cut)※ED crm,,,crm,
冨塚部屋,2026/06/06,52,A.M.D.K.J.,ゲゲゲの鬼太郎(第6期) ED,SCANDAL,せれろん,宜しくお願い致します
加古部屋,2026/06/06,52,放課後のおねがい!,おねがいアイプリ ED,いぎなり東北産,加古,
えみち部屋,2026/06/06,52,綺麗。 (Ver2),綺麗にしてもらえますか。,ゆう。,みぃちゃん,
けんちぃ部屋,2026/06/06,52,ファイトソング【第12話ED】,チェンソーマン,Eve,お弁当,
まどか部屋,2026/06/06,52,UNDER and OVER,来世は他人がいい,THE ORAL CIGARETTES,まどか,
naoo部屋,2026/06/06,51,【魔法の姉妹ルルットリリィ】 [ED] calling ／ ルルットリリィ （こんぺとリリィ(CV 橘めい)、ましゅールル(CV 小鹿なお)） ※コール容易verパート分け有 bb314 (On-Off),,,ブルーベリー,
芝ちゃん部屋,2026/06/06,51,【ワールドダイスター 夢のステラリウム】「暁星アストレーション[IM][カトリナ・グリーベル(天城サリー)・ラモーナ・ウォルフ(田中美海),,,ぬこ,
crom部屋,2026/06/06,51,【出禁のモグラ】-syudou-神頼み(cut-on)最終話まで,,,ぱにょ,
冨塚部屋,2026/06/06,51,Destiny,スーパードール★リカちゃん IN,櫻井智,富居精市,
加古部屋,2026/06/06,51,夢中猫【アニメ】,うごく!ねこむかしばなし ED,ハク。,揚丸,
えみち部屋,2026/06/06,51,レガリア The Three Sacred Stars - Divine Spell／TRUE  キー変更： -4,れ,,えみち,
けんちぃ部屋,2026/06/06,51,【[劇場版]チェンソーマン レゼ篇 主題歌】 JANE DOE(cut&コーラス入-on) ／ 米津玄師、宇多田ヒカル_1069,-,,きんた,初めて歌う〜
まどか部屋,2026/06/06,51,特攻DANCE ～DAWN OF THE BAD～,ゾンビランドサガ,フランシュシュ,抹犬爺,
naoo部屋,2026/06/06,50,すているめいと!(Ver2),ディーふらぐ!,イオシスjkガールズ,タカヒロ,
芝ちゃん部屋,2026/06/06,50,絵空事【Ver1 暫定版】,さんかれあ OP,nano.RIPE,芝ちゃん,
crom部屋,2026/06/06,50,【宇宙刑事ギャバン】宇宙刑事ギャバン(h's12inch mix)／串田アキラ（On）※宇宙戦隊キュウレンジャー,,,みど,
冨塚部屋,2026/06/06,50,BOW AND ARROW【《ver1.1・4話まで》】,メダリスト OP,米津玄師,たぁ,
えみち部屋,2026/06/06,50,【東方幻想郷】幻想河童行進曲(MMD_河城にとり),け,魂音泉,団長,
けんちぃ部屋,2026/06/06,50,NOX LUX(English Version),りRe:ゼロから始める異世界生活,MYTH&ROID,やん,
まどか部屋,2026/06/06,50,鮭とイクラと893と娘,ヒナまつり ED,中島ヨシキ,葵　神威,
naoo部屋,2026/06/06,49,全力☆Summer! (on off) アホガール,,,naoo,
crom部屋,2026/06/06,49,euphoric field(English) (on-UVRchorus-cut) ef - a tale of memories.,,,crom,
冨塚部屋,2026/06/06,49,,,,小休止,
加古部屋,2026/06/06,49,銀河系まで飛んで行け! キー変更：+4,銀河特急 ミルキー☆サブウェイ OP,キャンディーズ,ちゃがま,
えみち部屋,2026/06/06,49,Lunatic Show【パート分】,アイドルマスター シンデレラガールズ スターライトステージ,星輝子,如月朔耶,
けんちぃ部屋,2026/06/06,49,【左ききのエレン OP】 FUNKIN' BEAUTIFUL(cut&コーラス入-off-on) ／ ALI feat.ZORN_1215,-,,けんちぃ,
まどか部屋,2026/06/06,49,勇者【葬送のスターリン 歌詞のみ 勇者替え歌 MAD 動画作成者 TAKETAKAさん】,葬送のフリーレン OP 1,YOASOBI,まどか,
naoo部屋,2026/06/06,48,醜い生き物,裏世界ピクニック OP,HoneyWorks feat.flower,ぱにょ,
芝ちゃん部屋,2026/06/06,48,VERMILLION,ドリフターズ ED,黒崎真音,揚丸,
crom部屋,2026/06/06,48,心をゆらして【2ch off-on】(G) -岩渕まこと -ドラえもん のび太の宇宙開拓史,,,もち,
冨塚部屋,2026/06/06,48,愛を+ワン,ママは小学4年生,益田宏美,れい,
加古部屋,2026/06/06,48,草原のマルコ(TVサイズ),母をたずねて三千里,大杉久美子,hiro,
えみち部屋,2026/06/06,48,エゴ,悲劇の元凶となる最強外道ラスボス女王は民の為に尽くします。 Season2,レトロリロン,みぃちゃん,
けんちぃ部屋,2026/06/06,48,Petals,春夏秋冬代行者 春の舞 OP,"Orangestar,夏背",あきらん,
まどか部屋,2026/06/06,48,悪魔のショッカー,,,抹犬爺,
naoo部屋,2026/06/06,47,ドラマチックに恋したい,カノジョも彼女 Season 2 OP,小玉ひかり,ほっしー,ドラ4
芝ちゃん部屋,2026/06/06,47,悪魔くん キー変更：+1,悪魔くん,こおろぎ'73、WILD CATS,きっし,
crom部屋,2026/06/06,47,Official MV_チェリー_スピッツ_2CH キー変更：+1,,,みな,
冨塚部屋,2026/06/06,47,この愛を未来へ～Short version,ママは小学4年生～AFTER～ ED,益田宏美,富居精市,
加古部屋,2026/06/06,47,Petals,春夏秋冬代行者 春の舞 OP,"Orangestar,夏背",加古,
えみち部屋,2026/06/06,47,NOISY LOVE POWER☆  キー変更： -4,魔法少女 俺,大橋彩香『on-off』,えみち,
けんちぃ部屋,2026/06/06,47,空想メロソギヰ,未来日記,,お弁当,
まどか部屋,2026/06/06,47,ゴジラ対ヘドラ イメージソング_ヘドラをやっつけろ_麻里圭子 with ハニー・ナイツ_2CH,こ,,葵　神威,
naoo部屋,2026/06/06,46,光の天使 (Children of the Light)_Rosemary Butler_幻魔大戦_(2ch)_bb050,,,ブルーベリー,突然の幻魔
芝ちゃん部屋,2026/06/06,46,サンサンGOGO【パート分け有】,きらりん☆レボリューション Ed,MilkyWay,芝ちゃん,
crom部屋,2026/06/06,46,【仮面ライダーオーズ】-大黒摩季-Anything Goes!(off-on),,,みど,
冨塚部屋,2026/06/06,46,まぼろしの行方(画質アップ版),カヤちゃんはこわくない OP,ヰ世界情緒,せれろん,
加古部屋,2026/06/06,46,Sweet Magic【アニメ】,多聞くん今どっち!? OP,FACE,みなぴー,オンボーカルで入れてます。
えみち部屋,2026/06/06,46,ピコピコIIKO! インベーダー,アイドルマスター ミリオンライブ! シアターデイズ,ピコピコプラネッツ,団長,定期的に歌うミリマス曲
けんちぃ部屋,2026/06/06,46,株式会社ガンダム社歌【《耳コピ歌詞・TVサイズ》】,機動戦士ガンダム 水星の魔女 IN,地球寮のみなさん,きんた,
まどか部屋,2026/06/06,46,戦士よ、起ち上がれ!【劇場版 機動戦艦ナデシコ -The prince of darkness- MAD】,魔装機神サイバスター OP,遠藤正明,まどか,
naoo部屋,2026/06/06,45,QUEEN,シャングリラ・フロンティア 2nd season OP,LiSA,タカヒロ,
芝ちゃん部屋,2026/06/06,45,合い鳴き_on_off,,,ミスター,
crom部屋,2026/06/06,45,【スローループ】やじるし→／ぽかぽかイオン(東山奈央×安野希世乃)(on-cut-kiyo-nao)※OP crm 修正1,,,crom,喉が死に始めたんで、片方はいっている曲で・・
冨塚部屋,2026/06/06,45,もう一度ピーターパン,ピーターパンの冒険(OP),岩井由紀子,百合川,
加古部屋,2026/06/06,45,Kill or Kiss,マリッジトキシン OP,平手友梨奈,和穂,
えみち部屋,2026/06/06,45,逆様,氷の城壁,ポルカドットスティングレイ,如月朔耶,
けんちぃ部屋,2026/06/06,45,けっかおーらい,ヴィジランテ -僕のヒーローアカデミア ILLEGALS- OP,こっちのけんと,やん,
まどか部屋,2026/06/06,45,喜びの歌,獣電戦隊キョウリュウジャー,戸松遥,抹犬爺,
加古部屋,2026/06/06,44,灯を護る,SPY×FAMILY Season 3 OP,スピッツ,ちゃがま,
naoo部屋,2026/06/06,44,エース,シャングリラ・フロンティア ED 1,CHiCO,naoo,
芝ちゃん部屋,2026/06/06,44,正義の使者だぜドテラマン,ドテラマン,こおろぎ'73,揚丸,
crom部屋,2026/06/06,44,ニブンノイチ【off】(G) -BACK-ON -ガンダムビルドファイターズ,,,もち,
冨塚部屋,2026/06/06,44,ひまわり,絶対可憐チルドレン IM,平野綾,れい,
えみち部屋,2026/06/06,44,【リィンカーネーションの花弁】零／Sizuk(on-semi-off).mixed,-,,みぃちゃん,
けんちぃ部屋,2026/06/06,44,GATE OF STEINER,STEINS;GATE 0 23話ED,佐々木恵梨,けんちぃ,
まどか部屋,2026/06/06,44,BROKEN GAMES【アニメ公式 MV】,シャングリラ・フロンティア OP 1,FZMZ,葵　神威,
芝ちゃん部屋,2026/06/06,43,マトリョシカ,ま,"初音ミク,GUMI",きっし,ボカロ曲(米津)のほう。
冨塚部屋,2026/06/06,43,虹色のオルゴォル,若草物語ナンとジョー先生 IM,伊藤薫,富居精市,
加古部屋,2026/06/06,43,KILL SHOT【パート分けなし】,キルアオ ED,RIIZE,hiro,
naoo部屋,2026/06/06,43,【告白実行委員会シリーズ】【HoneyWorks】ファンサ／mona(on-off) キー変更：-3,,,ぱにょ,
crom部屋,2026/06/06,43,【PS ポポロクロイス物語 ED】 ピエトロの旅立ち(cut&コーラス入-on) ／ ジュリエッタ柴田(奥山好恵)_けんちぃ_617 キー変更：-1,,,みな,
えみち部屋,2026/06/06,43,Shiny Ray  キー変更： -4,リトルウィッチアカデミア,YURiKA,えみち,
けんちぃ部屋,2026/06/06,43,BELIEVERS,杖と剣のウィストリア OP2,ASH DA HERO,あきらん,
まどか部屋,2026/06/06,43,こつこつ世界征服,お昼のショッカーさん,ぷるぷる,まどか,
芝ちゃん部屋,2026/06/06,42,パパンケーキ,きらりん☆レボリューション Ed,月島きらり starring 久住小春(モーニング娘。),芝ちゃん,
冨塚部屋,2026/06/06,42,ライラック,忘却バッテリー OP,Mrs. GREEN APPLE,せれろん,
加古部屋,2026/06/06,42,プライド,ゴーストコンサート : missing Songs ED,相葉芹亜(CV:藤寺美徳)&ラクシュミバーイ(CV:高垣彩陽),加古,
naoo部屋,2026/06/06,42,【BEATLESS】Truth.／TrySail(on-cut)※パート分け,,,ほっしー,入れる人宜しくお願いします
crom部屋,2026/06/06,42,【爆走兄弟レッツ&ゴー!!WGP】GET THE WORLD／影山ヒロノブ（On）,,,みど,
えみち部屋,2026/06/06,42,モノクロシティ,恋と呼ぶには気持ち悪い OP,ACE COLLECTION,団長,
けんちぃ部屋,2026/06/06,42,Parallel Hearts,PandoraHearts OP,FictionJunction,お弁当,
まどか部屋,2026/06/06,42,勇者指令ダグオン ED_風の中のプリズム_Nieve_2CH_画質UP版,,,抹犬爺,
芝ちゃん部屋,2026/06/06,41,ないない,シャドーハウス ED,ReoNa,ミスター,
冨塚部屋,2026/06/06,41,太陽を追いかけて,風の中の少女 金髪のジェニー OP,堀江美都子,百合川,
加古部屋,2026/06/06,41,gifted,ゴーストコンサート : missing Songs IN,"相葉芹亜(CV:藤寺美徳),ニコラ・テスラ(CV:佐々木崇)",みなぴー,全然歌え無いけど聞いてる
naoo部屋,2026/06/06,41,【キルアオ】 [OP] ATTITUDE ／ aespa ※漫画MVもちょいプラス　bb309 (On-Off),,,ブルーベリー,
crom部屋,2026/06/06,41,【ラブ★コン】キッス～帰り道のラブソング／テゴマス(on-cut-tego-masu)※ED パート有修正1 crm,,,crom,いける人がいればよろしくおねがいします。・・・・いないと思うのでVocal入りで 作り直した新ファイルがダメの可能性あるので旧ファイルで
えみち部屋,2026/06/06,41,業魂REQUIEMER,ゴーストコンサート : missing Songs Op,相葉芹亜(CV:藤寺美徳),如月朔耶,
けんちぃ部屋,2026/06/06,41,ポルノグラフィティ『マスク・ド・カメロ』（NHK「みんなのうた」）  キー変更： -2,,,きんた,PVぶっこぬいて練習します！w
まどか部屋,2026/06/06,41,STEP,魔神英雄伝ワタル OP,a・chi-a・chi,葵　神威,本格的にアニメを好きになったきっかけの作品です 当時お小遣いで買って貰って敵魔神はほぼ網羅しました！
芝ちゃん部屋,2026/06/06,40,マトリョーシカ,『C』THE MONEY OF SOUL AND POSSIBILITY CONTROL OP,Nico Touches The Walls][2tr Off-On,きっし,ボカロ曲(米津)じゃないほう。
冨塚部屋,2026/06/06,40,空へ…,ロミオの青い空 IM,折笠愛,れい,ロミオと一緒に。
加古部屋,2026/06/06,40,RES∞NALIST,ゴーストコンサート : missing Songs IN,"相葉芹亜(CV:藤寺美徳),クレオパトラ(CV:日高里菜)",和穂,
naoo部屋,2026/06/06,40,STAY WITH YOU,HoneyWorks,CHiCO with HoneyWorks,タカヒロ,
crom部屋,2026/06/06,40,0B[き]【銀魂 THE FINAL】轍～Wadachi～ 【SPYAIR】【Off／On】【ヤマテル】,,,もち,
えみち部屋,2026/06/06,40,透明,FateGrand Order -神聖円卓領域キャメロット- OP,宮野真守,みぃちゃん,
けんちぃ部屋,2026/06/06,40,君よ 気高くあれ,機動戦士ガンダム 水星の魔女 ED1,シユイ,やん,
まどか部屋,2026/06/06,40,地上最強のエキスパートチームG.I.ジョー OP_G.I.ジョー_石原レイ_2CH,,,まどか,
芝ちゃん部屋,2026/06/06,39,Revive【パート分け】,名探偵コナン OP25,倉木麻衣,芝ちゃん,
naoo部屋,2026/06/06,39,何なんですか?,女神「異世界転生何になりたいですか」俺「勇者の肋骨で」,shallm,naoo,
冨塚部屋,2026/06/06,39,友達ならば,若草物語ナンとジョー先生 IM,小坂明子,富居精市,
加古部屋,2026/06/06,39,雨と,雨と君と OP,鈴木真海子,ちゃがま,
crom部屋,2026/06/06,39,熱風!疾風!サイバスター【2ch vc-on】(G)(D) -水木一郎、影山ヒロノブ -スーパーロボット大戦,,,みな,
けんちぃ部屋,2026/06/06,39,synchronicity,ツバサ TOKYO REVELATIONS OP,牧野由依_コーラス,けんちぃ,
まどか部屋,2026/06/06,39,光と闇の彼方 [2tr VC-ON] 国立半蔵学院,閃乱カグラ2 -真紅-(3DS) OP,,抹犬爺,
芝ちゃん部屋,2026/06/06,38,ルインズ手直し,る,,ミスター,
naoo部屋,2026/06/06,38,【HoneyWorks】[誇り高きアイドル修正版][mona(CV夏川椎菜)][一般][悠季](On-Off) キー変更：-3,,,ぱにょ,
